ball_speed,launch_angle,spin,spin_axis,spin_axis_dir,h_launch,h_launch_dir
127.14285714285714,11.052631578947368,3862.0689655172414,4.285714285714286,Right,1.4285714285714286,Left
115.71428571428571,22.63157894736842,4275.862068965517,8.571428571428571,Right,5.714285714285714,Left
140.0,12.105263157894736,4275.862068965517,12.857142857142858,Left,10.0,Right
124.28571428571429,13.157894736842106,8000.0,8.571428571428571,Left,5.714285714285714,Right
172.85714285714286,15.263157894736842,5310.3448275862065,2.142857142857143,Left,1.4285714285714286,Left
121.42857142857143,25.789473684210527,2827.5862068965516,15.0,Right,0.0,Right
111.42857142857143,16.315789473684212,2413.793103448276,10.714285714285714,Right,5.714285714285714,Right
125.71428571428572,22.63157894736842,2413.793103448276,12.857142857142858,Left,8.571428571428571,Left
110.0,12.105263157894736,3862.0689655172414,10.714285714285714,Left,1.4285714285714286,Left
140.0,23.684210526315788,5310.3448275862065,4.285714285714286,Right,5.714285714285714,Left
161.42857142857144,11.052631578947368,4689.6551724137935,0.0,Right,10.0,Left
165.71428571428572,28.94736842105263,7793.103448275862,12.857142857142858,Right,4.285714285714286,Left
155.71428571428572,15.263157894736842,2413.793103448276,8.571428571428571,Right,0.0,Right
164.28571428571428,30.0,7172.413793103448,0.0,Right,2.857142857142857,Left
158.57142857142856,17.36842105263158,5310.3448275862065,8.571428571428571,Left,4.285714285714286,Left
168.57142857142856,11.052631578947368,3448.2758620689656,12.857142857142858,Left,10.0,Left
140.0,26.842105263157894,5931.034482758621,10.714285714285714,Right,1.4285714285714286,Left
111.42857142857143,19.473684210526315,2413.793103448276,0.0,Right,8.571428571428571,Left
147.14285714285714,25.789473684210527,2206.896551724138,15.0,Left,0.0,Right
142.85714285714286,11.052631578947368,5931.034482758621,8.571428571428571,Left,8.571428571428571,Right
178.57142857142856,14.210526315789473,3241.379310344828,8.571428571428571,Right,10.0,Left
137.14285714285714,26.842105263157894,6344.827586206897,15.0,Left,4.285714285714286,Right
162.85714285714286,16.315789473684212,3448.2758620689656,0.0,Right,2.857142857142857,Right
124.28571428571429,28.94736842105263,2827.5862068965516,2.142857142857143,Right,4.285714285714286,Left
157.14285714285714,20.526315789473685,4482.758620689656,8.571428571428571,Right,10.0,Right
110.0,14.210526315789473,2620.689655172414,6.428571428571429,Left,5.714285714285714,Left
114.28571428571429,11.052631578947368,5931.034482758621,6.428571428571429,Left,8.571428571428571,Left
157.14285714285714,12.105263157894736,5517.241379310345,0.0,Left,8.571428571428571,Left
137.14285714285714,14.210526315789473,4482.758620689656,2.142857142857143,Right,0.0,Left
137.14285714285714,20.526315789473685,6551.724137931034,12.857142857142858,Left,7.142857142857143,Right
161.42857142857144,18.421052631578945,6965.517241379311,12.857142857142858,Right,7.142857142857143,Left
121.42857142857143,27.894736842105264,7379.310344827586,8.571428571428571,Right,1.4285714285714286,Right
141.42857142857144,20.526315789473685,7586.206896551725,0.0,Right,7.142857142857143,Right
111.42857142857143,20.526315789473685,5931.034482758621,12.857142857142858,Left,1.4285714285714286,Left
135.71428571428572,15.263157894736842,3241.379310344828,2.142857142857143,Left,10.0,Left
165.71428571428572,16.315789473684212,2620.689655172414,0.0,Right,8.571428571428571,Left
157.14285714285714,25.789473684210527,6965.517241379311,8.571428571428571,Left,2.857142857142857,Right
180.0,20.526315789473685,3034.4827586206898,2.142857142857143,Right,2.857142857142857,Right
152.85714285714286,18.421052631578945,3655.1724137931033,6.428571428571429,Left,4.285714285714286,Left
178.57142857142856,22.63157894736842,6965.517241379311,12.857142857142858,Right,5.714285714285714,Left
171.42857142857144,24.736842105263158,2206.896551724138,0.0,Right,2.857142857142857,Left
180.0,13.157894736842106,3655.1724137931033,12.857142857142858,Right,8.571428571428571,Left
132.85714285714286,27.894736842105264,3448.2758620689656,0.0,Left,0.0,Left
151.42857142857144,22.63157894736842,3862.0689655172414,6.428571428571429,Left,2.857142857142857,Right
138.57142857142858,23.684210526315788,4068.9655172413795,12.857142857142858,Right,8.571428571428571,Right
150.0,26.842105263157894,4896.551724137931,15.0,Left,7.142857142857143,Left
154.28571428571428,11.052631578947368,5310.3448275862065,10.714285714285714,Right,10.0,Left
125.71428571428572,18.421052631578945,6344.827586206897,2.142857142857143,Right,0.0,Left
144.28571428571428,10.0,6758.620689655172,0.0,Right,0.0,Right
145.71428571428572,26.842105263157894,4275.862068965517,10.714285714285714,Right,0.0,Left
174.28571428571428,23.684210526315788,3034.4827586206898,12.857142857142858,Right,1.4285714285714286,Right
151.42857142857144,25.789473684210527,6965.517241379311,4.285714285714286,Right,8.571428571428571,Left
177.14285714285714,11.052631578947368,5310.3448275862065,8.571428571428571,Right,10.0,Left
167.14285714285714,21.57894736842105,6344.827586206897,2.142857142857143,Right,2.857142857142857,Right
145.71428571428572,26.842105263157894,7793.103448275862,4.285714285714286,Left,8.571428571428571,Right
172.85714285714286,20.526315789473685,3862.0689655172414,10.714285714285714,Left,4.285714285714286,Right
152.85714285714286,13.157894736842106,6758.620689655172,15.0,Right,2.857142857142857,Right
167.14285714285714,30.0,7586.206896551725,2.142857142857143,Left,8.571428571428571,Right
160.0,23.684210526315788,5931.034482758621,15.0,Right,4.285714285714286,Right
147.14285714285714,18.421052631578945,7172.413793103448,6.428571428571429,Left,8.571428571428571,Right
128.57142857142858,15.263157894736842,4068.9655172413795,12.857142857142858,Left,0.0,Left
111.42857142857143,21.57894736842105,3448.2758620689656,8.571428571428571,Left,1.4285714285714286,Left
117.14285714285714,21.57894736842105,8000.0,15.0,Right,1.4285714285714286,Right
164.28571428571428,17.36842105263158,6344.827586206897,8.571428571428571,Left,8.571428571428571,Right
145.71428571428572,22.63157894736842,7793.103448275862,2.142857142857143,Right,10.0,Right
127.14285714285714,10.0,3241.379310344828,10.714285714285714,Right,10.0,Right
157.14285714285714,13.157894736842106,5103.448275862069,4.285714285714286,Right,10.0,Left
128.57142857142858,24.736842105263158,2000.0,0.0,Left,4.285714285714286,Left
120.0,26.842105263157894,4068.9655172413795,4.285714285714286,Right,1.4285714285714286,Left
137.14285714285714,20.526315789473685,5931.034482758621,0.0,Left,1.4285714285714286,Left
135.71428571428572,22.63157894736842,6551.724137931034,8.571428571428571,Right,2.857142857142857,Right
131.42857142857144,23.684210526315788,2413.793103448276,0.0,Right,2.857142857142857,Right
168.57142857142856,25.789473684210527,5931.034482758621,12.857142857142858,Right,4.285714285714286,Right
142.85714285714286,18.421052631578945,5517.241379310345,12.857142857142858,Right,10.0,Right
130.0,26.842105263157894,3448.2758620689656,4.285714285714286,Left,7.142857142857143,Left
165.71428571428572,20.526315789473685,6344.827586206897,0.0,Right,2.857142857142857,Left
144.28571428571428,19.473684210526315,5310.3448275862065,8.571428571428571,Right,4.285714285714286,Left
157.14285714285714,18.421052631578945,3448.2758620689656,12.857142857142858,Left,5.714285714285714,Right
148.57142857142856,10.0,6137.931034482759,4.285714285714286,Right,4.285714285714286,Right
144.28571428571428,26.842105263157894,5931.034482758621,8.571428571428571,Right,8.571428571428571,Left
170.0,26.842105263157894,4275.862068965517,0.0,Right,4.285714285714286,Right
135.71428571428572,19.473684210526315,4275.862068965517,4.285714285714286,Right,1.4285714285714286,Right
128.57142857142858,11.052631578947368,5724.137931034483,0.0,Right,4.285714285714286,Left
111.42857142857143,13.157894736842106,5310.3448275862065,4.285714285714286,Left,5.714285714285714,Left
145.71428571428572,18.421052631578945,5931.034482758621,0.0,Left,5.714285714285714,Right
120.0,27.894736842105264,4275.862068965517,15.0,Left,0.0,Left
118.57142857142857,25.789473684210527,3448.2758620689656,6.428571428571429,Left,7.142857142857143,Left
150.0,24.736842105263158,4896.551724137931,4.285714285714286,Right,2.857142857142857,Left
144.28571428571428,26.842105263157894,4068.9655172413795,4.285714285714286,Left,5.714285714285714,Left
141.42857142857144,30.0,4275.862068965517,0.0,Left,5.714285714285714,Right
155.71428571428572,19.473684210526315,2620.689655172414,0.0,Right,4.285714285714286,Left
157.14285714285714,30.0,7586.206896551725,6.428571428571429,Left,1.4285714285714286,Right
174.28571428571428,15.263157894736842,4689.6551724137935,6.428571428571429,Right,8.571428571428571,Left
114.28571428571429,16.315789473684212,3034.4827586206898,10.714285714285714,Right,2.857142857142857,Left
130.0,18.421052631578945,3862.0689655172414,2.142857142857143,Right,8.571428571428571,Left
168.57142857142856,24.736842105263158,7172.413793103448,4.285714285714286,Left,10.0,Right
157.14285714285714,12.105263157894736,6344.827586206897,0.0,Right,10.0,Right
140.0,16.315789473684212,4482.758620689656,15.0,Right,0.0,Left
127.14285714285714,17.36842105263158,5103.448275862069,0.0,Left,2.857142857142857,Left
111.42857142857143,20.526315789473685,7172.413793103448,8.571428571428571,Right,2.857142857142857,Right
141.42857142857144,26.842105263157894,3862.0689655172414,10.714285714285714,Left,4.285714285714286,Right
167.14285714285714,10.0,2827.5862068965516,8.571428571428571,Left,4.285714285714286,Right
128.57142857142858,11.052631578947368,7586.206896551725,10.714285714285714,Right,0.0,Right
125.71428571428572,22.63157894736842,5724.137931034483,12.857142857142858,Left,4.285714285714286,Right
112.85714285714286,26.842105263157894,5310.3448275862065,0.0,Left,2.857142857142857,Right
148.57142857142856,18.421052631578945,2620.689655172414,6.428571428571429,Right,1.4285714285714286,Left
135.71428571428572,23.684210526315788,5310.3448275862065,2.142857142857143,Right,4.285714285714286,Right
175.71428571428572,22.63157894736842,4275.862068965517,15.0,Right,1.4285714285714286,Left
145.71428571428572,11.052631578947368,3241.379310344828,2.142857142857143,Right,8.571428571428571,Right
130.0,26.842105263157894,2827.5862068965516,6.428571428571429,Left,2.857142857142857,Right
125.71428571428572,23.684210526315788,4482.758620689656,0.0,Right,10.0,Left
114.28571428571429,14.210526315789473,6551.724137931034,8.571428571428571,Left,8.571428571428571,Right
110.0,13.157894736842106,6137.931034482759,15.0,Right,1.4285714285714286,Right
135.71428571428572,28.94736842105263,2413.793103448276,0.0,Right,10.0,Right
162.85714285714286,13.157894736842106,8000.0,6.428571428571429,Left,5.714285714285714,Right
162.85714285714286,10.0,2827.5862068965516,12.857142857142858,Left,0.0,Right
152.85714285714286,12.105263157894736,7172.413793103448,2.142857142857143,Right,0.0,Right
171.42857142857144,16.315789473684212,6137.931034482759,8.571428571428571,Left,0.0,Right
141.42857142857144,24.736842105263158,7793.103448275862,12.857142857142858,Left,7.142857142857143,Left
178.57142857142856,11.052631578947368,5310.3448275862065,8.571428571428571,Right,4.285714285714286,Left
134.28571428571428,11.052631578947368,6758.620689655172,2.142857142857143,Right,2.857142857142857,Left
112.85714285714286,11.052631578947368,3241.379310344828,8.571428571428571,Left,10.0,Left
167.14285714285714,28.94736842105263,5517.241379310345,4.285714285714286,Right,2.857142857142857,Right
110.0,21.57894736842105,6551.724137931034,0.0,Left,8.571428571428571,Left
171.42857142857144,14.210526315789473,7793.103448275862,15.0,Left,8.571428571428571,Left
131.42857142857144,20.526315789473685,5103.448275862069,4.285714285714286,Right,2.857142857142857,Right
131.42857142857144,20.526315789473685,5517.241379310345,15.0,Right,4.285714285714286,Left
135.71428571428572,18.421052631578945,6344.827586206897,6.428571428571429,Right,4.285714285714286,Left
140.0,18.421052631578945,2827.5862068965516,12.857142857142858,Left,10.0,Left
175.71428571428572,11.052631578947368,7379.310344827586,2.142857142857143,Left,4.285714285714286,Right
154.28571428571428,26.842105263157894,5724.137931034483,10.714285714285714,Left,2.857142857142857,Left
167.14285714285714,24.736842105263158,4689.6551724137935,2.142857142857143,Right,0.0,Right
